gene,SRR4457115_adjacent_normal_1,SRR4457116_adjacent_normal_2,SRR4457117_adjacent_normal_4,SRR4457118_adjacent_normal_3,SRR4457119_adjacent_normal_5,SRR4457120_primary_tumor_1,SRR4457121_primary_tumor_2,SRR4457122_primary_tumor_3,SRR4457123_primary_tumor_4,SRR4457124_primary_tumor_5,SRR4457125_liver_metastasis_4,SRR4457126_liver_metastasis_1,SRR4457127_liver_metastasis_5,SRR4457128_liver_metastasis_2,SRR4457129_liver_metastasis_3,SRR4457130_liver_normal_1,SRR4457131_liver_normal_2,SRR4457132_liver_normal_3,SRR4457133_liver_normal_4,SRR4457134_liver_normal_5
LINC01285,28.46668804111943,10.385374730872362,21.389244655877032,7.173807136406976,23.466247559552354,31.641280875301995,8.944304447973703,57.26416958811025,5.6616338889700435,14.295010425565088,19.121496907418663,14.963674890169266,22.295666784536902,20.619291481222227,24.731855059152288,51.645966917253645,29.24949250917038,77.74064749673352,59.79879101571488,71.38855662935823
YEATS4,197.36903708509465,255.48021837946015,256.67093587052443,305.6041840109372,299.1946563842925,528.2336057237917,620.9902802450315,442.49585590812455,929.7660986553027,866.1476771490119,858.2610342675991,585.0084326109031,465.023907220341,718.6429530955394,284.4163331802514,47.673200231311064,316.42632805375234,212.64353579988872,127.5707541668584,284.1544508972495
SIMC1,439.33588543460974,519.2687365436182,601.0377748301446,794.1404500002523,678.5656585970555,834.9782453204692,913.5968114715996,538.8037774881279,1654.4552364434687,977.2588945477223,850.1711701913838,620.636229968449,725.4054443111827,751.9976893151636,847.9493163137929,433.03156876774216,530.4794323254083,1289.5801525928734,99.66465169285813,989.6413634697307
ZFP64,342.5491460948037,543.1550984246246,605.31562376132,527.2748245259128,728.4314346611043,705.7763484129863,792.2098225348137,885.6424410161139,1777.7530411365935,858.3503987350673,750.1510325218093,933.4482907677016,913.3260643522792,1074.022506271899,340.94628760117087,286.03920138786634,233.99594007336304,155.48129499346703,378.7256764328609,309.35041206055234
LSS,1242.0964881941775,900.4119891666339,922.9459069010941,1208.7865024845755,1290.6436157753794,1035.373024197382,1033.706042630104,1114.6991193685546,1009.6580435329912,2745.941548110821,1532.6615213484806,870.7433674184209,1123.5423511779131,1078.267654518033,1065.2363286192024,3605.2857674928987,878.8142976618919,1801.7538302184118,554.1354634122912,1751.119300849552
CASKIN2,734.440551460881,923.259813574553,481.2580047572332,819.2487749776767,521.1462478850585,440.3411588479528,487.4645924145669,501.71221309582944,414.5574147590288,719.9487068875508,611.8879010373972,629.899457281411,637.815324800502,668.3076238913792,448.70651321604873,804.4852539033742,1078.2426556789626,894.0174462124353,235.2085779951452,1140.8171304495486
ENTPD7,185.98236186864688,268.9812055295942,447.03521330782996,388.1029660796175,370.5711593779309,454.403950348087,849.7089225575019,516.6789846927219,459.85048587078916,1007.7982350023385,410.3767413207544,551.51830309481,420.43257365126715,619.1851941861147,404.54248632470535,234.39323447061267,382.90244739277585,512.1736776255384,450.4842256517188,327.5474951229378
SCARA3,1336.0365587298716,1119.5433959880409,195.71158860127483,805.6185414185036,365.6823578030242,103.71308731348988,157.16420672868082,239.4683455502792,166.07459407645462,83.17096974874231,22.06326566240615,69.8304828207899,82.01620281454645,154.038236359719,42.39746581568965,405.22220196614404,340.3577310158008,333.82748630950266,275.07443867228847,344.3448025651398
TBC1D10C,457.36478786065203,649.0859206795228,299.44942518227845,213.7794526649279,395.0151672524646,192.48445865808716,147.58102339156608,139.25604877108628,23.904676420095743,157.24511468121597,229.457962889024,337.7515189495348,377.43378770966035,151.61243736192816,222.58669553237064,452.89540219745504,362.9596115910688,489.30878130296975,558.1220494800057,564.1095749339485
GTF2IRD2B,413.71586619760217,300.1373297222113,381.7980171074049,246.7789654924,257.15096284009456,380.57429497238235,175.05281562462818,264.84678434500984,223.32000339826286,198.18082635442508,211.80735035909905,158.18742026750363,412.4698355139327,211.04451280780398,487.5708568804309,518.4460525155076,414.8109846755072,459.5844160836305,556.1287564461484,498.32012078532415
PSD,10154.067624267298,4841.661699532696,75.93181852836345,4261.958819739384,130.0421218925193,28.125583000268442,110.52604782138935,929.8920266069264,30.82445117328135,58.47958810458446,28.682245361128,30.63990572748945,261.1778109045751,45.48373120857843,199.62140154887211,137.0604506650193,81.1008655936088,43.443303012880484,27.90610247400028,142.77711325871647
MXRA5,556.0493064031994,948.1847129286467,1415.9679962190594,510.77506811217665,1112.691238448774,485.1663067546307,3416.724299125955,2690.1145122414514,1300.2885831667868,1018.8443794220933,270.6427254588488,766.710199134387,594.8165388588951,1405.1440694703501,703.0913081101868,508.51413580065133,715.2830440878937,1070.0771478962142,777.3842832042934,624.2999266018387
MRS2,649.9893769388933,672.9722825605293,724.0259316014375,1078.9405933156092,1045.225776715061,1145.2385827921805,1967.108099665074,1106.2396397703112,2396.758346330652,1647.1750649457954,1138.4645081801573,1465.727583289437,960.3062193625535,1265.6606270973762,754.3215793041451,609.8196862921873,872.1666857279895,564.7629391674462,516.2628957690051,765.6772642403718
SLC6A8,5769.248776333537,8441.232581253056,8794.187940263842,5812.218541916933,5458.8358385408665,1027.4627039785564,313.0506556790796,639.016074267321,1660.1168703324383,6630.285744657553,1046.5342345867984,1221.3208934166726,952.343481225219,3077.732478447141,7801.133710086894,91.37363377667951,116.99797003668152,237.79492175471427,191.3561312502876,142.77711325871647
ARHGEF6,709.7694218252443,978.3022996481766,297.31050071669074,609.7736065945929,576.8785858389954,165.2378001265771,360.9665723646531,444.4480435077192,130.8466498784188,445.7444159971659,231.66428945526454,351.2900819454022,342.3977399053881,346.88925668409166,305.61506608809617,293.9847347597515,852.2238499262825,493.88176056748347,550.1488773445768,1403.9749470440454
FCGR3A,92.99118093432344,162.01184580160887,132.6133168664376,885.2478006326209,239.5512771704303,145.90146181389252,664.434044706618,1115.3498485684197,1663.891292925085,510.0719629122088,1165.6758691637915,3266.356461739805,2303.6201431309023,6798.301691308858,883.2805378268677,1950.6284427978107,4378.117219668094,1785.7484027926141,11684.683764470688,5279.953639332141
SETD2,1757.343541738439,1857.9435393530655,1883.322991949973,2160.750709485781,1566.3720246001196,2882.872257527515,2822.5669322248445,2206.6227167418388,3006.3275950430934,2410.6585763112034,2009.9635018452,2545.2498432230773,2182.5865234434164,2355.450826854916,2280.6303486689717,1233.5440559851736,1546.2345358256887,2016.6838556505572,1189.9959412127264,2235.441665433041
MARK1,263.79130918103994,200.43773230583665,36.36171591499095,185.0842241193,66.48770141873167,96.68169156342276,66.44340447066179,171.14177956446582,163.5583123480235,97.4659801743074,14.708843774937431,67.69281497933714,20.703119157069978,342.03765868850985,33.56466043742097,3.9727666859425876,34.567582056292274,18.291917058054945,51.82561888028623,40.59349298532136
AC018647.2,421.30698300856733,286.63634257207724,318.6997453725678,326.4082247065174,179.90789795656804,268.0719629713085,194.85806118799854,444.4480435077192,80.52101530979618,293.0477137240843,253.72755511767073,285.02237886036687,452.2835262006057,178.29622633762747,227.88637875933185,429.05880208179946,353.6529548836055,420.7140923352637,374.73909036514664,414.3335835743145
CASP4,791.3739275431199,1284.6708542089114,1358.2170356481915,1228.873162466515,1739.4356003518185,1154.0278274797645,1895.5536640812845,2010.753227582507,837.2927451354586,2347.630575798485,1741.5271029525918,2808.895543668916,1522.4755318583768,1749.6075271566508,2201.1351002645542,2614.080479350223,2123.2472516884136,4278.0221019526,3607.860391281464,2487.4012770660706
RARA,1485.9611157464335,1614.9257706506526,1617.0268959843036,1403.1966758812046,1550.727859560418,711.0498952255365,773.6823347497253,954.6197362017923,714.6240108744411,588.6945202528168,1182.5910395049696,1152.2029665430332,1186.4479824628565,926.6552171561048,650.0944758405745,1883.0914091367868,1735.0267147485156,1330.7369659734973,1544.8021012393012,1476.7632792935874
RACK1,47153.17096091158,49158.13275111125,64127.094402784925,50071.021669979775,80934.11007258107,68771.44505800013,67507.13782108152,43283.25272901309,93492.44761985868,78506.89771080112,104307.03018778008,67323.71099871298,49533.008857103654,59405.99810664957,46193.805567269534,55400.23143546939,44112.22327098928,33645.69493865981,50398.421068044496,28334.258103754302
IL1B,32.26224644660201,87.23714773932785,70.58450736439421,187.9537469738628,93.86499023820942,107.22878518852345,6386.233375853225,7992.256032740566,2533.266630098041,459.3896532215689,118.40619238824634,133.96051806437245,61.313083657476476,352.34730442912104,91.86117593399423,166.85620080958867,420.1290742226291,228.6489632256868,601.9744962248632,131.57890829724852
PTGIR,136.6401025973732,191.0908950480515,91.97375202027122,58.825218518537206,79.19858551348919,71.19288196942951,158.44196450696276,223.20011555365693,49.06749370440704,42.88503127669526,113.25809706701824,172.43853921052195,214.99392970803441,149.793088113585,180.18922971668098,307.88941816055063,410.8224175151658,333.82748630950266,721.5720782562929,257.5587141137631
MLLT6,3560.233784342669,3994.2151214935107,2729.267618089909,4103.41768202479,2840.393715020816,5633.026920272513,3796.218359275697,3916.088324786902,3885.138988697666,3920.0817226106437,5335.633079358554,3875.5917965538392,3996.498271128239,4488.941045411969,3729.210430705035,1646.7117913232028,2002.2607144913907,2492.273699159987,1504.936240562158,2883.5377775779993
HOMEZ,707.8716426225029,863.0246401354933,843.8057016743489,626.9907437219698,943.5387039570007,796.3055686951003,460.63167907064576,678.0598262592142,999.5929166192668,1055.8814518883303,686.1675621008312,627.0492334928073,696.7395870167779,878.1392372002878,521.1355173178517,522.4188192014503,406.8338503548244,224.07598396117302,394.6720207037182,324.7479438825708
SUCLG1,6070.995669569402,8426.693056629836,12071.020221544202,9531.837542143947,13723.843781078203,4581.833255637481,5983.100796805267,3840.603737602575,12280.712975608134,5394.417116047334,7060.245011969968,6261.941663562261,4285.545665513485,5732.769481529227,3782.207262974647,10321.247850078844,7647.4127687612745,5841.981010416298,9655.511456004095,4559.069194937643
ETV4,32.26224644660201,113.20058456650877,81.27912969233272,61.6947413731,124.1755600026312,4648.631515263119,3460.168063587541,1894.272700806692,3316.4593180722304,920.078852845462,5672.465601804622,4556.795282030116,2604.61164472215,3549.5503835174623,1070.5360118461635,23.836600115655532,53.18089547121888,20.57840669031181,147.50368450543004,36.39416612477086
CES3,4602.11456664764,5380.662648064971,9362.072385877376,5040.316894039543,5922.294227842025,1558.3330831086234,251.07940343240466,177.6490715631147,465.51211975975923,1599.0918480598034,272.8490520250894,89.06949339386465,453.0798000143391,425.1212743628465,2255.89849360982,5621.464860608762,2587.250564674798,3233.0963400112114,3579.954288807464,2176.6510893853347
PRAM1,25.62001923700748,57.119561019798,59.88988503645569,38.73855853659767,56.71009826891819,16.699564906409385,38.971612237599714,76.78604558405691,15.097690370586786,31.838886856940423,79.42775638466216,184.55199031208758,148.1069293544237,84.90296492267977,125.4258363714152,81.44171706182307,305.79014895950854,269.8057766063104,526.2293609382908,358.34255876697466
PLPP6,410.8691973934903,416.4535267079818,805.3050612937703,757.5540336045767,570.034263634126,256.6459448774495,553.2691179960876,499.1092962963698,599.5041217987169,620.5334071097571,308.1502770849392,540.8299638875461,805.8290994982622,363.2633999191799,332.11348222290223,454.8817855404264,728.5782679556987,594.4873043867857,894.988572201866,575.3077798954164
CASP8AP2,883.4162188760727,675.0493575067037,731.5121672309946,469.16698672101626,687.3655014318878,982.6375560718786,1020.2895859581433,988.4576545947664,871.2625484692791,730.9948513073056,506.71966804659456,918.4846158775323,860.771992645871,604.0239504499217,1319.6211235133405,550.2281860030484,353.6529548836055,615.0657110770975,183.3829591148589,551.511594352297
TEF,1116.843060813252,1215.0888435120664,847.0140883727306,1024.419659078916,1153.7571716779908,198.63692993939583,254.27379787810958,377.42293592163566,176.13972099017914,437.94713758322126,252.99211292892383,211.62911630382243,199.06845343336516,202.554216315536,148.39113035491374,1902.9552425665,1154.0254317254496,320.1085485159615,326.9000575525746,503.9192232660582
MAP3K8,185.98236186864688,169.28160811321953,164.6971838502531,299.8651383018116,174.04133606667995,271.58766084634215,320.0783234596304,525.1384642909653,219.5455808056161,351.52730182866867,438.3235444931355,332.76362731947836,441.9319666220706,392.97943764211783,916.8451982642887,186.72003423930164,519.8432532311645,763.687537173794,524.2360679044339,723.6839956348668
RASL11A,551.3048583963462,832.9070534159636,1078.0179306562025,1191.5693653571984,1215.3560715218155,381.45321944114073,474.0481357426063,756.7980594428659,813.388068715363,535.4131177575289,709.7017121407312,210.91656035667148,694.3507655755777,2074.664592860625,98.9274202366092,303.916651474608,449.3785667317995,114.3244816128434,51.82561888028623,198.76813806605628
FCRL5,250.5068547618509,247.17191859476227,432.06274204871613,175.04089412833022,383.2820434726884,73.82965537570466,15.333093339383492,24.727709594865786,13.839549506371222,246.91381644157883,53.68727977852164,39.90313304045137,33.44350017680535,48.515979955817,35.3312215130747,11.918300057827766,34.567582056292274,18.291917058054945,159.46344270857298,47.592371086238835
PSMD9,259.9957507755574,208.74603209053453,262.01824703449364,251.08324977424417,251.28440095020645,222.36789059587238,194.21918229885762,140.55750717081602,200.6734678423827,221.57266159625885,257.4047660614051,190.2524378892949,100.33050053041605,204.98001531332685,180.18922971668098,174.80173418147388,240.64355200726538,178.34619131603574,67.77196315114352,118.98092771559706
LINC01569,106.2756353535125,85.16007279315338,83.41805415792042,45.91236567300464,70.39874267865706,152.05393309520124,61.33237335753397,94.35573398040891,49.06749370440704,87.06960895571461,207.3946972266178,54.15425198346971,78.8311075596126,35.17408546796733,339.1797265255172,373.4400684786033,154.22459686653474,166.9137431547514,155.4768566408587,257.5587141137631
AC007364.1,1.8977792027412947,16.616599569395778,26.736555819846288,10.760710704610462,7.8220825198507855,12.304942562617445,5.111031113127831,20.823334395676447,17.613972099017914,5.8479588104584455,10.296190642456203,44.178468723356865,34.23977399053881,14.554793986745102,24.731855059152288,63.5642669750814,103.7027461688768,61.73522007093543,21.92622337242879,81.1869859706427
SNX33,1468.881102921762,1696.970231024544,1417.0374584518536,1214.525548193701,1192.8675842772445,513.291889754899,546.2414502155369,987.8069253949016,895.1672248893747,1043.5357610662513,607.475247904916,623.4864537570528,748.497384909453,1332.3700995366244,356.8453372820545,1855.2820423351886,1582.1316402687617,1801.7538302184118,1361.419142124442,1241.60097510276
TSC2,3118.051230103947,3316.050151567545,2942.0906024158858,2726.046711834651,2683.952064623801,3621.168811284562,2453.294934301359,1264.3668353374796,2827.0425218923747,2449.6449683809265,2356.356772744977,1725.8105039995214,1549.5488415253146,2036.458258645419,3626.7498883171183,3716.5232346992907,2680.317131749431,3006.733866417781,1542.808808205444,3653.4143686789216
PARP15,130.9467649891493,149.54939612456204,55.61203610528028,17.934517841017442,57.687858583899526,41.30945003164428,44.72152223986853,124.2892771741938,15.097690370586786,90.31847496152487,75.01510325218091,195.24032951935132,223.75294165910245,67.92237193814381,120.12615314445401,131.1013006361054,182.14456698892462,308.6761003546772,123.58416809914408,340.14547570458933
FAM126B,914.7295757213041,929.4910384130764,1253.4097368343942,794.857830713893,1148.8683701030839,666.2247473188587,597.9906402359562,579.7997170796161,720.2856447634111,493.82763288315766,553.7879681263944,743.1958528784066,805.0328256845288,540.9531765073597,641.2616704623059,1098.4699886631256,808.3496111625269,1543.380501773386,592.0080310555772,968.6447291669783
ADIPOR2,1844.6413850645386,1878.7142888148105,2825.5192190413563,2567.505574120057,2272.314972016653,2231.5892261775493,2701.1799432880584,1687.3408152496572,3262.3592609109614,2672.517176379509,2759.3790921782625,1604.6759929838659,1358.443126229284,2959.474777304837,1107.633794434892,3420.552116596569,4242.505936216487,3127.9178169273955,2587.294357946597,2981.522070990844
MYOM2,144.2312194083384,81.00592290080444,55.61203610528028,116.215675609793,76.26530456854516,12.304942562617445,30.02730778962601,46.85250239027201,25.79188771641909,28.59002085113017,4.41265313248123,19.23901057307477,33.44350017680535,63.67722369200982,17.66561075653735,137.0604506650193,231.33689529980208,150.90831572895328,410.6183649745755,272.9562459357815
COA3,4139.056441178764,4594.489780937934,5785.7906794147375,3133.518957182567,5535.10114310941,4724.21901957634,2907.537824480595,2613.979195857259,3408.3036011599665,2703.056516834125,4183.195169592206,2024.3714458557558,2272.565464395297,2895.797553612828,1056.4035232409337,6807.335716362624,4751.7130103534055,2595.165732611545,4361.325158079472,1805.7105500367084
MEN1,827.4317323952043,1179.7785694271006,1115.4491088039872,1035.8977504971674,1167.4458160877296,1379.9114159506705,1164.6762149040046,1525.9599736831647,994.5603531624043,1537.3633939494089,1488.5349900236686,1532.7078423216228,1745.4321997037455,958.190604127386,900.946148583405,1497.7330406003555,1150.036864565108,1152.3907746574616,725.5586643240073,1368.9805565394581
FAM214B,1110.2008336036574,1250.3991175970325,1344.3140266218716,829.2921049686464,997.3155212809752,329.5966757843958,590.3240935662643,463.96991950366584,443.49465463598676,553.6067673900661,398.6096663008045,620.636229968449,473.78291917140916,437.25026935180085,485.8042958047772,417.1405020239718,450.70808911858,409.2816441739793,195.34271731800197,463.3257302807368
GMPPB,667.0693897635651,1114.3507086226043,1280.1462926542406,852.2482878051487,1377.6642838087191,663.5879739125835,613.3237335753397,604.527426674482,749.2228846403692,1005.1991421976904,699.405521498275,483.112932168322,910.1409690973455,625.2496916805917,855.0155606164078,625.7107530359576,666.0907157770164,320.1085485159615,1146.1434944678685,368.1409881082592
GZMH,34.160025649343304,56.08102354671076,55.61203610528028,86.80306635052443,54.75457763895549,19.336338312684553,84.3320133666092,83.94406678257069,25.79188771641909,122.80713501962734,62.5125860434841,136.81074185297612,85.99757188321375,74.59331918206864,109.52678669053158,246.3115345284405,284.517790771021,292.6706729288791,255.1415083337168,302.3515339596349
HERPUD1,2982.360017107945,4235.15581524975,5183.6834423517985,4869.5802841930545,6991.96401243162,2901.3296713714412,1993.941013008995,1868.8942620119608,2959.1473126350097,3959.717887881529,2724.81330930716,2578.0274167920193,4243.343153385612,3203.8740263322657,1662.3339721901648,6058.469196062448,7168.784709520304,4602.703629733075,10733.88298732082,5271.554985611042
PGM1,3574.4671283632288,5057.677493934841,6872.3643079332915,4266.263104021229,6005.40385461544,1144.3596583234219,1603.5860117438572,799.0954574340838,1655.0843068755762,3283.9537586729966,3036.640797335833,664.8146986918057,1564.6780439862507,1306.8992100598207,579.4320328144253,14454.911586802105,12440.340973104876,6758.863352951303,6290.8328148532055,7665.171296124818
NPHP1,222.04016672073152,72.69762311610654,74.86235629556961,83.21616278232092,7.8220825198507855,89.65029581335565,202.52460785769028,204.97969795744004,227.09442599090957,77.32301093828389,113.25809706701824,113.29639559699585,121.03361968748602,89.75456291826146,38.86434366438217,79.45533371885176,116.99797003668152,59.44873043867857,13.95305123700014,60.19035166789028
OXSM,345.3958148989157,424.7618264926796,644.8857263746926,509.3403066848953,742.1200790708432,428.9151407540937,456.7984057357999,418.4188755131236,795.1450261842372,576.9986026318999,513.3386477453164,371.95420441277884,406.89591881779836,394.7987868904609,445.1733910647413,828.3218540190297,961.2446856422812,685.9468896770604,490.350086328862,499.71989640550765
MIRLET7BHG,366.2713861290698,256.51875585254743,135.82170356481916,38.73855853659767,147.64180756218354,190.72660972057042,129.69241449561872,74.18312878459734,32.08259203749692,82.52119654758026,80.16319857340902,132.53540617007062,96.34913146174874,60.64497494477126,441.6402689134338,146.99236737987576,237.98450723370445,329.254507044989,295.00736901086015,130.17913267706498
IQCN,270.4335363906345,354.14127832274767,394.63156390093127,83.21616278232092,191.6410217363442,85.25567346956372,35.13833890275384,43.59885639094757,3.145352160538913,45.48412408134346,40.44932038107794,24.93945815028211,49.36897645147456,16.980592984535953,153.69081358187495,401.24943528020134,202.08740279063173,491.5952709352266,127.5707541668584,1286.3937949486315
CERS5,1349.3210131490605,1204.703468781194,1151.8108247189782,986.3984812559593,885.8508453731014,1328.0548722939254,1048.4002570803464,1024.8984897872,1151.1988907572422,767.3821505723804,1153.1733519550949,1080.2348158807906,1059.8404460792362,1114.048189735448,1515.7094029109048,760.7848203580057,926.6771035859888,1102.0880027478104,647.8202360035779,608.9023947798203
AP002784.1,169.8512386453459,71.65908564301931,56.68149833807414,63.846883514022096,29.332809449440447,54.49331706302011,97.10959114942878,135.35167357189692,47.80935284019149,21.44251563834763,64.71891260972471,81.23137797520458,107.49696485401721,43.05793221078759,74.19556517745687,252.2706845573544,128.96367151770576,162.3407638902376,328.89335058643184,153.97531822018445
CCDC90B,915.6784653226747,973.1096122827403,1167.852758210886,1157.8524718160859,1411.8858948330667,1408.9159234196973,1422.7832861169597,1442.6666361004586,1083.2592840896018,1574.4004664156455,1642.977849660511,1365.9697506883085,1223.0765778945954,996.3969383425915,809.0849726494107,1978.4378095994089,1975.6702667557809,1076.9366167929848,2043.1253597035918,1333.9861660348704
ZNF230,89.19562252884087,90.35276015858955,53.473111639692576,141.32400058721745,79.19858551348919,100.19738943845631,97.10959114942878,61.16854478729957,93.73149438405962,122.15736181846529,94.13660015959957,132.53540617007062,66.8870003536107,98.85130915997715,100.69398131226289,67.537033661024,111.67988048955964,77.74064749673352,131.5573402345727,130.17913267706498
FENDRR,3970.1540921347887,2250.510704180041,1300.4660750773235,1759.0175098469904,1026.6483307304154,374.4218236910736,304.7452301202469,609.0825310735362,15.097690370586786,552.956994188904,29.417687549874863,22.801790308829354,44.591333569073804,23.045090479013076,14.132488605229886,23.836600115655532,105.03226855565727,96.03256455478844,51.82561888028623,111.98204961467958
RPL10AP6,81.60450571787567,20.770749461744725,98.39052541703435,113.34615275523022,113.42019653783638,93.16599368838921,91.99856003630094,59.86708638756979,144.68619938478997,123.45690822078942,163.2681659018055,75.53093039799724,84.40502425574681,49.72887945471243,7.066244302614941,39.72766685942588,39.88567160341415,36.58383411610989,31.8926885417146,30.79506364403689
GALM,2535.43301486237,3610.994793924321,4855.358536884087,2982.15162660438,4037.172340557986,2444.288947617079,1172.3427615736962,1509.0410144866776,2459.66538954143,1929.1766342501248,2238.6860225454775,1871.88447316546,2565.5942278492107,1246.860684864497,3967.69617591829,7605.8618202370835,3315.828832630497,6786.301228538384,5525.408289852055,3905.373980311951
KRT8P3,332.11136047972656,299.09879224912413,566.8149833807413,262.5613411924953,309.9500198490873,268.95088744006694,281.1067112220307,152.27063276838405,128.33036814998766,300.1952189368668,322.85912085987667,228.01790308829356,70.07209560854454,95.8190604127386,47.69714904265085,63.5642669750814,50.52185069765793,36.58383411610989,7.9731721354286496,30.79506364403689
RNASEH1,1268.6653970325556,1160.046357438443,982.8357919375496,1310.6545638215546,1094.1137924641284,1288.5032711997978,1765.2223706965244,1298.8554829303184,2002.9602558311801,1318.3898251577982,1619.4436996206116,1866.8965815354034,1873.632283714833,1021.261378069948,2190.535733810632,1213.680222555461,1033.038894528427,1113.5204509090947,1399.2917097677282,774.0759179614728
ELL,244.813517153627,332.3319913879156,405.3261862288698,436.1674738935442,397.94844819740877,326.08097790936216,406.3269734936626,453.5582523058277,595.1006287739624,409.35711673209113,394.93245535707007,544.3927436233008,425.21021653366796,495.4694452987812,427.5077803082039,466.8000855982541,559.7289248345786,489.30878130296975,538.1891191414338,988.2415878495474
PSMD13,2935.864426640783,2677.349605618895,3270.415507883599,3092.628256505048,3703.756073149346,3628.200207034629,4092.658163837111,3907.6288451886585,8446.528691911199,3032.4915298232845,4157.454692986065,3894.830807126914,3249.593433846253,4650.25667876506,2450.220211931731,3547.680650546731,2429.037400647922,2222.467922553676,3173.322509900603,1893.8964141082688
CLIC1,13481.823456274158,15616.48798281277,20962.529224992286,17859.91024679881,21813.832627233878,24843.679033924614,20974.393930498336,18628.424804532176,36088.512549159284,17441.21226559173,28859.486928615992,25676.953555583306,16800.581195962288,20846.71013726512,5290.850421582937,3730.4279181000898,4036.4299662655126,1950.3756563151087,5565.274150529198,3190.0886383981847
TMEM254-AS1,84.45117452198761,50.888336181274575,10.694622327938516,28.695228545627906,16.62192535468292,32.520205344060386,26.832913343921113,9.110208798108447,27.679099012742444,11.695917620916891,53.68727977852164,44.178468723356865,45.38760738280725,30.92893722183334,109.52678669053158,250.28430121438305,179.4855222153637,249.22736991599862,47.8390328125719,349.9439050458737
COQ7,754.3672330896646,699.9742568607973,1006.3639610590144,968.4639634149418,1018.8262482105647,610.8525057870802,584.5741835639957,493.9034626974508,1165.6675106957214,773.8798825840007,604.5334791499286,375.5169841485334,426.00649034740144,593.107854959863,496.4036622586996,727.0163035274936,575.6831934759442,619.6386903416112,1152.12337356944,459.1264034201863
AL691447.2,64.52449289320403,83.0829978469789,12.83354679352622,43.76022353208257,3.911041259925392,7.910320218825499,17.24973000680643,37.74229359216356,3.145352160538913,12.345690822078938,20.592381284912406,19.23901057307477,50.16525026520802,11.522545239506538,40.63090474003591,7.945533371885175,9.306656707463302,34.297344483853024,15.9463442708573,32.194839264220384
NET1,7057.840854994875,8323.877846794201,12552.278226301436,7762.776702305989,7931.591675128696,7625.54869094778,5770.993005610461,3344.7480873055297,8782.452302656753,5306.047960689296,6548.377248602144,6012.54708205944,3568.899233153371,4887.378530799117,6188.2634480150355,3613.231300864784,2084.69110247178,2707.2037245921315,2246.4412491570224,2026.8750980257005
COL23A1,11.386675216447768,99.69959741637469,57.750960570867996,31.56475140019069,98.75379181311615,13.183867031375833,5.111031113127831,24.727709594865786,18.87211296323348,43.534804477857314,25.00503441739364,66.98025903218623,12.74038101973537,45.48373120857843,42.39746581568965,29.79575014456941,59.82850740512124,73.16766823221978,19.93293033857163,89.58563969174368
MARCH6,3771.836165448323,1938.9494622538705,3591.2541777217543,2906.826651672107,2122.7176438245065,4427.142549136004,3037.869117865355,3597.231016853107,2995.6333976972605,2688.111733207398,3380.827741669369,1676.6441436461084,3890.593853901689,1961.8649394633499,5548.7683386283825,5248.024792130159,3633.5846830710298,4422.070948784783,2686.959009639455,3590.4244657706645
NALT1,274.2290947961171,92.42983510476404,38.50064038057866,81.06402064139883,19.55520629962696,21.094187250201326,12.138698893678598,19.521875995946672,9.43605648161674,16.894103230213286,18.386054718671797,35.627797357545866,15.925476274669213,7.883846742820263,295.0156996341738,135.074067322048,85.0894327539502,45.72979264513736,75.7451352865722,93.78496655229416
SLC25A23,10151.220955463183,12155.042585013016,10578.050944563984,7435.651096885831,7004.674896526378,2671.051460556744,1353.7843660897342,3332.384232508097,4572.7129709914725,2609.4891758667904,2621.851402882597,2119.141386826828,2904.0105986859307,2896.4040033622755,1911.4190838573413,5518.172926774256,2082.032057698219,3351.993800888569,2220.52843971688,2197.647723688087
SLC37A4,624.369357701886,884.8339270703253,1249.1318879032187,1687.9968191965615,1459.7961502671524,755.8750431322144,1096.3161737659198,728.8167038486757,867.4881258766324,1017.5448330197694,1431.1704993014123,1353.143743639592,1025.6006720886974,1086.1515012608534,1766.5610756537353,12238.10777604614,6749.985157684456,7945.551472092618,5037.05149655705,8206.88446113583
C9orf40,355.8336005139928,267.942668056507,546.4952009576582,276.9089554653093,518.2129669401145,374.4218236910736,578.1853946725859,408.6579375151503,503.2563456862262,419.7534879506839,416.99572101947626,602.8223312896762,398.1369068667303,351.7408546796733,270.28384457502153,71.50980034696659,146.2474625458519,45.72979264513736,111.62440989600113,123.18025457614756
UGT2B7,148.02677781382098,109.0464346741598,242.76792684420434,430.42842818441864,217.0627899258593,43.946223437919436,175.6916945137692,10.411667197838224,130.8466498784188,1741.3921791142925,746.4738215780748,1032.4935674216792,1404.6270074258246,1526.4340193598925,1036.9713514087423,61254.10314720579,37706.58441148096,36755.32083852915,43200.639922786286,21928.884865794633
AP001528.1,22.773350432895537,42.58003639657669,3.2083866983815548,22.238802122861625,5.8665618898880885,7.910320218825499,14.055335561101534,11.062396397703113,1.8872112963233483,12.345690822078938,5.883537509974973,15.676230837320182,3.1850952549338425,6.064497494477125,15.899049680883618,83.42810040479434,113.0094028763401,27.437875587082413,11.959758203142975,39.19371736513786
